Date,Elevation (ft),
2016-05-19 18:00,1715.36,
2016-05-20 18:00,1715.37,
2016-05-21 18:00,1715.38,
2016-05-22 18:00,1715.4,
2016-05-23 18:00,1715.45,
2016-05-24 18:00,1715.61,
2016-05-25 18:00,1715.91,
2016-05-26 18:00,1716.03,
2016-05-27 18:00,1716.07,
2016-05-28 18:00,1716.14,
2016-05-29 18:00,1716.19,
2016-05-30 18:00,1716.23,
2016-05-31 18:00,1716.28,
2016-06-01 18:00,1716.28,
2016-06-02 18:00,1716.33,
2016-06-03 18:00,1716.33,
2016-06-04 18:00,1716.33,
2016-06-05 18:00,1716.33,
2016-06-06 18:00,1716.33,
2016-06-07 18:00,1716.35,
2016-06-08 18:00,1716.35,
2016-06-09 18:00,1716.35,
2016-06-10 18:00,1716.35,
2016-06-11 18:00,1716.35,
2016-06-12 18:00,1716.35,
2016-06-13 18:00,1716.33,
2016-06-14 18:00,1716.33,
2016-06-15 18:00,1716.33,
2016-06-16 18:00,1716.3,
2016-06-17 18:00,1716.3,
2016-06-18 18:00,1716.33,
2016-06-19 18:00,1716.33,
2016-06-20 18:00,1716.3,
2016-06-21 18:00,1716.26,
2016-06-22 18:00,1716.21,
2016-06-23 18:00,1716.1,
2016-06-24 18:00,1716,
2016-06-25 18:00,1715.93,
2016-06-26 18:00,1715.84,
2016-06-27 18:00,1715.8,
2016-06-28 18:00,1715.68,
2016-06-29 18:00,1715.61,
2016-06-30 18:00,1715.54,
2016-07-01 18:00,1715.45,
2016-07-02 18:00,1715.33,
2016-07-03 18:00,1715.4,
2016-07-04 18:00,1715.33,
2016-07-05 18:00,1715.29,
2016-07-06 18:00,1715.22,
2016-07-07 18:00,1715.1,
2016-07-08 18:00,1715.03,
2016-07-09 18:00,1714.94,
2016-07-10 18:00,1714.85,
2016-07-11 18:00,1714.76,
2016-07-12 18:00,1714.62,
2016-07-13 18:00,1714.5,
2016-07-14 18:00,1714.41,
2016-07-15 18:00,1714.3,
2016-07-16 18:00,1714.18,
2016-07-17 18:00,1714.09,
2016-07-18 18:00,1714,
2016-07-19 18:00,1713.9,
2016-07-20 18:00,1713.77,
2016-07-21 18:00,1713.67,
2016-07-22 18:00,1713.54,
2016-07-23 18:00,1713.43,
2016-07-24 18:00,1713.3,
2016-07-25 18:00,1713.19,
2016-07-26 18:00,1713.07,
2016-07-27 18:00,1712.96,
2016-07-28 18:00,1712.87,
2016-07-29 18:00,1712.77,
2016-07-30 18:00,1712.68,
2016-07-31 18:00,1712.66,
2016-08-01 18:00,1712.64,
2016-08-02 18:00,1712.54,
2016-08-03 18:00,1712.45,
2016-08-04 18:00,1712.36,
2016-08-05 18:00,1712.4,
2016-08-06 18:00,1712.38,
2016-08-07 18:00,1712.43,
2016-08-08 18:00,1712.4,
2016-08-09 18:00,1712.38,
2016-08-10 18:00,1712.34,
2016-08-11 18:00,1712.27,
2016-08-12 18:00,1712.17,
2016-08-13 18:00,1712.13,
2016-08-14 18:00,1712.06,
2016-08-15 18:00,1711.97,
2016-08-16 18:00,1711.85,
2016-08-17 18:00,1711.74,
2016-08-18 18:00,1711.62,
2016-08-19 18:00,1711.48,
2016-08-20 18:00,1711.39,
2016-08-21 18:00,1711.31,
2016-08-22 18:00,1711.23,
2016-08-23 18:00,1711.11,
2016-08-24 18:00,1711,
2016-08-25 18:00,1710.95,
2016-08-26 18:00,1710.91,
2016-08-27 18:00,1711.04,
2016-08-28 18:00,1711.11,
2016-08-29 18:00,1711.14,
2016-08-30 18:00,1711.14,
2016-08-31 18:00,1711.15,
2016-09-01 18:00,1711.16,
2016-09-02 18:00,1711.15,
2016-09-03 18:00,1711.14,
2016-09-04 18:00,1711.23,
2016-09-05 18:00,1711.74,
2016-09-06 18:00,1717.62,JUMP
2016-09-07 18:00,1719.46,
2016-09-08 18:00,1720.16,
2016-09-09 18:00,1720.5,
2016-09-10 18:00,1720.8,
2016-09-11 18:00,1720.99,
2016-09-12 18:00,1721.1,
2016-09-13 18:00,1721.19,
2016-09-14 18:00,1721.29,
2016-09-15 18:00,1721.38,
2016-09-16 18:00,1721.65,
2016-09-17 18:00,1722,
2016-09-18 18:00,1722.35,
2016-09-19 18:00,1722.51,
2016-09-20 18:00,1722.6,
2016-09-21 18:00,1722.72,
2016-09-22 18:00,1722.76,
2016-09-23 18:00,1722.83,
2016-09-24 18:00,1722.88,
2016-09-25 18:00,1722.9,
2016-09-26 18:00,1722.92,
2016-09-27 18:00,1722.97,
2016-09-28 18:00,1723.02,
2016-09-29 18:00,1723.04,
2016-09-30 18:00,1723.04,
2016-10-01 18:00,1723.08,
2016-10-02 18:00,1723.12,
2016-10-03 18:00,1723.15,
2016-10-04 18:00,1723.2,
2016-10-05 18:00,1723.2,
2016-10-06 18:00,1723.24,
2016-10-07 18:00,1723.27,
2016-10-08 18:00,1723.28,
2016-10-09 18:00,1723.3,
2016-10-10 18:00,1723.32,
2016-10-11 18:00,1723.34,
2016-10-12 18:00,1723.36,
2016-10-13 18:00,1723.4,
2016-10-14 18:00,1723.42,
2016-10-15 18:00,1723.45,
2016-10-16 18:00,1723.48,
2016-10-17 18:00,1723.5,
2016-10-18 18:00,1723.52,
2016-10-19 18:00,1723.55,
2016-10-20 18:00,1723.57,
2016-10-21 18:00,1723.57,
2016-10-22 18:00,1723.59,
2016-10-23 18:00,1723.59,
2016-10-24 18:00,1723.62,
2016-10-25 18:00,1723.64,
2016-10-26 18:00,1723.66,
2016-10-27 18:00,1723.69,
2016-10-28 18:00,1723.71,
2016-10-29 18:00,1723.73,
2016-10-30 18:00,1723.75,
2016-10-31 18:00,1723.77,
2016-11-01 18:00,1723.78,
2016-11-02 18:00,1723.8,
2016-11-03 18:00,1723.82,
2016-11-04 18:00,1723.83,
2016-11-05 18:00,1723.85,
2016-11-06 18:00,1723.88,
2016-11-07 18:00,1723.91,
2016-11-08 18:00,1723.98,
2016-11-09 18:00,1723.98,
2016-11-10 18:00,1723.98,
2016-11-11 18:00,1724,
2016-11-12 18:00,1724.02,
2016-11-13 18:00,1724.04,
2016-11-14 18:00,1724.05,
2016-11-15 18:00,1724.05,
2016-11-16 18:00,1724.08,
2016-11-17 18:00,1724.1,
2016-11-18 18:00,1724.13,
2016-11-19 18:00,1724.14,
2016-11-20 18:00,1724.14,
2016-11-21 18:00,1724.15,
2016-11-22 18:00,1724.16,
2016-11-23 18:00,1724.19,
2016-11-24 18:00,1724.2,
2016-11-25 18:00,1724.22,
2016-11-26 18:00,1724.25,
2016-11-27 18:00,1724.28,
2016-11-28 18:00,1724.31,
2016-11-29 18:00,1724.32,
2016-11-30 18:00,1724.32,
2016-12-01 18:00,1724.32,
2016-12-02 18:00,1724.33,
2016-12-03 18:00,1724.36,
2016-12-04 18:00,1724.38,
2016-12-05 18:00,1724.39,
2016-12-06 18:00,1724.41,
2016-12-07 18:00,1724.41,
2016-12-08 18:00,1724.42,
2016-12-09 18:00,1724.42,
2016-12-10 18:00,1724.44,
2016-12-11 18:00,1724.44,
2016-12-12 18:00,1724.46,
2016-12-13 18:00,1724.46,
2016-12-14 18:00,1724.47,
2016-12-15 18:00,1724.49,
2016-12-16 18:00,1724.5,
2016-12-17 18:00,1724.51,
2016-12-18 18:00,1724.51,
2016-12-19 18:00,1724.52,
2016-12-20 18:00,1724.54,
2016-12-21 18:00,1724.57,
2016-12-22 18:00,1724.58,
2016-12-23 18:00,1724.6,
2016-12-24 18:00,1724.62,
2016-12-25 18:00,1724.65,
2016-12-26 18:00,1724.7,
2016-12-27 18:00,1724.71,
2016-12-28 18:00,1724.71,
2016-12-29 18:00,1724.75,
2016-12-30 18:00,1724.76,
2016-12-31 18:00,1724.77,
2017-01-01 18:00,1724.79,
2017-01-02 18:00,1724.81,
2017-01-03 18:00,1724.82,
2017-01-04 18:00,1724.82,
2017-01-05 18:00,1724.84,
2017-01-06 18:00,1724.84,
2017-01-07 18:00,1724.87,
2017-01-08 18:00,1724.87,
2017-01-09 18:00,1724.89,
2017-01-10 18:00,1724.91,
2017-01-11 18:00,1724.93,
2017-01-12 18:00,1724.94,
2017-01-13 18:00,1724.95,
2017-01-14 18:00,1724.96,
2017-01-15 18:00,1725,
2017-01-16 18:00,1725.14,
2017-01-17 18:00,1725.23,
2017-01-18 18:00,1725.28,
2017-01-19 18:00,1725.33,
2017-01-20 18:00,1725.4,
2017-01-21 18:00,1725.44,
2017-01-22 18:00,1725.48,
2017-01-23 18:00,1725.51,
2017-01-24 18:00,1725.53,
2017-01-25 18:00,1725.55,
2017-01-26 18:00,1725.57,
2017-01-27 18:00,1725.59,
2017-01-28 18:00,1725.61,
2017-01-29 18:00,1725.63,
2017-01-30 18:00,1725.65,
2017-01-31 18:00,1725.67,
2017-02-01 18:00,1725.69,
2017-02-02 18:00,1725.69,
2017-02-03 18:00,1725.72,
2017-02-04 18:00,1725.74,
2017-02-05 18:00,1725.76,
2017-02-06 18:00,1725.77,
2017-02-07 18:00,1725.8,
2017-02-08 18:00,1725.8,
2017-02-09 18:00,1725.81,
2017-02-10 18:00,1725.84,
2017-02-11 18:00,1725.85,
2017-02-12 18:00,1725.86,
2017-02-13 18:00,1725.87,
2017-02-14 18:00,1725.9,
2017-02-15 18:00,1725.91,
2017-02-16 18:00,1725.93,
2017-02-17 18:00,1725.93,
2017-02-18 18:00,1725.96,
2017-02-19 18:00,1725.98,
2017-02-20 18:00,1726,
2017-02-21 18:00,1726.01,
2017-02-22 18:00,1726.03,
2017-02-23 18:00,1726.03,
2017-02-24 18:00,1726.06,
2017-02-25 18:00,1726.07,
2017-02-26 18:00,1726.07,
2017-02-27 18:00,1726.08,
2017-02-28 18:00,1726.1,
2017-03-01 18:00,1726.12,
2017-03-02 18:00,1726.12,
2017-03-03 18:00,1726.11,
2017-03-04 18:00,1726.13,
2017-03-05 18:00,1726.15,
2017-03-06 18:00,1726.18,
2017-03-07 18:00,1726.19,
2017-03-08 18:00,1726.16,
2017-03-09 18:00,1726.17,
2017-03-10 18:00,1726.17,
2017-03-11 18:00,1726.17,
2017-03-12 18:00,1726.18,
2017-03-13 18:00,1726.18,
2017-03-14 18:00,1726.19,
2017-03-15 18:00,1726.2,
2017-03-16 18:00,1726.21,
2017-03-17 18:00,1726.23,
2017-03-18 18:00,1726.24,
2017-03-19 18:00,1726.26,
2017-03-20 18:00,1726.27,
2017-03-21 18:00,1726.27,
2017-03-22 18:00,1726.27,
2017-03-23 18:00,1726.27,
2017-03-24 18:00,1726.3,
2017-03-25 18:00,1726.33,
2017-03-26 18:00,1726.33,
2017-03-27 18:00,1726.35,
2017-03-28 18:00,1726.36,
2017-03-29 18:00,1726.41,
2017-03-30 18:00,1726.48,
2017-03-31 18:00,1726.49,
2017-04-01 18:00,1726.54,
2017-04-02 18:00,1726.6,
2017-04-03 18:00,1726.64,
2017-04-04 18:00,1726.66,
2017-04-05 18:00,1726.68,
2017-04-06 18:00,1726.68,
2017-04-07 18:00,1726.69,
2017-04-08 18:00,1726.71,
2017-04-09 18:00,1726.73,
2017-04-10 18:00,1726.76,
2017-04-11 18:00,1726.73,
2017-04-12 18:00,1726.73,
2017-04-13 18:00,1726.76,
2017-04-14 18:00,1726.82,
2017-04-15 18:00,1726.83,
2017-04-16 18:00,1726.84,
2017-04-17 18:00,1726.85,
2017-04-18 18:00,1726.87,
2017-04-19 18:00,1726.89,
2017-04-20 18:00,1726.89,
2017-04-21 18:00,1726.89,
2017-04-22 18:00,1726.9,
2017-04-23 18:00,1726.9,
2017-04-24 18:00,1726.9,
2017-04-25 18:00,1726.89,
2017-04-26 18:00,1726.89,
2017-04-27 18:00,1726.88,
2017-04-28 18:00,1726.91,
2017-04-29 18:00,1726.91,
2017-04-30 18:00,1727,
2017-05-01 18:00,1727.15,
2017-05-02 18:00,1727.17,
2017-05-03 18:00,1727.2,
2017-05-04 18:00,1727.24,
2017-05-05 18:00,1727.26,
2017-05-06 18:00,1727.28,
2017-05-07 18:00,1727.3,
2017-05-08 18:00,1727.34,
2017-05-09 18:00,1727.34,
2017-05-10 18:00,1727.36,
2017-05-11 18:00,1727.42,
2017-05-12 18:00,1727.43,
2017-05-13 18:00,1727.44,
2017-05-14 18:00,1727.46,
2017-05-15 18:00,1727.47,
2017-05-16 18:00,1727.49,
2017-05-17 18:00,1727.57,
2017-05-18 18:00,1727.64,
2017-05-19 18:00,1727.71,
2017-05-20 18:00,1727.81,
2017-05-21 18:00,1727.91,
2017-05-22 18:00,1728.01,
2017-05-23 18:00,1728.07,
2017-05-24 18:00,1728.09,
2017-05-25 18:00,1728.11,
2017-05-26 18:00,1728.18,
2017-05-27 18:00,1728.25,
2017-05-28 18:00,1728.31,
2017-05-29 18:00,1728.34,
2017-05-30 18:00,1728.38,
2017-05-31 18:00,1728.41,
2017-06-01 18:00,1728.43,
2017-06-02 18:00,1728.46,
2017-06-03 18:00,1728.48,
2017-06-04 18:00,1728.5,
2017-06-05 18:00,1728.52,
2017-06-06 18:00,1728.54,
2017-06-07 18:00,1728.56,
2017-06-08 18:00,1728.56,
2017-06-09 18:00,1728.57,
2017-06-10 18:00,1728.58,
2017-06-11 18:00,1728.58,
2017-06-12 18:00,1728.59,
2017-06-13 18:00,1728.59,
2017-06-14 18:00,1728.61,
2017-06-15 18:00,1728.62,
2017-06-16 18:00,1728.63,
2017-06-17 18:00,1728.63,
2017-06-18 18:00,1728.63,
2017-06-19 18:00,1728.62,
2017-06-20 18:00,1728.57,
2017-06-21 18:00,1728.55,
2017-06-22 18:00,1728.51,
2017-06-23 18:00,1728.46,
2017-06-24 18:00,1728.38,
2017-06-25 18:00,1728.31,
2017-06-26 18:00,1728.27,
2017-06-27 18:00,1728.21,
2017-06-28 18:00,1728.17,
2017-06-29 18:00,1728.14,
2017-06-30 18:00,1728.18,
2017-07-01 18:00,1728.11,
2017-07-02 18:00,1728.05,
2017-07-03 18:00,1728.11,
2017-07-04 18:00,1728.09,
2017-07-05 18:00,1728.07,
2017-07-06 18:00,1728.04,
2017-07-07 18:00,1728.01,
2017-07-08 18:00,1727.96,
2017-07-09 18:00,1727.92,
2017-07-10 18:00,1727.86,
2017-07-11 18:00,1727.8,
2017-07-12 18:00,1727.72,
2017-07-13 18:00,1727.65,
2017-07-14 18:00,1727.6,
2017-07-15 18:00,1727.55,
2017-07-16 18:00,1727.49,
2017-07-17 18:00,1727.44,
2017-07-18 18:00,1727.37,
2017-07-19 18:00,1727.31,
2017-07-20 18:00,1727.26,
2017-07-21 18:00,1727.2,
2017-07-22 18:00,1727.12,
2017-07-23 18:00,1727.05,
2017-07-24 18:00,1726.97,
2017-07-25 18:00,1726.89,
2017-07-26 18:00,1726.87,
2017-07-27 18:00,1726.78,
2017-07-28 18:00,1726.71,
2017-07-29 18:00,1726.67,
2017-07-30 18:00,1726.6,
2017-07-31 18:00,1726.54,
2017-08-01 18:00,1726.49,
2017-08-02 18:00,1726.44,
2017-08-03 18:00,1726.38,
2017-08-04 18:00,1726.32,
2017-08-05 18:00,1726.29,
2017-08-06 18:00,1726.23,
2017-08-07 18:00,1726.18,
2017-08-08 18:00,1726.14,
2017-08-09 18:00,1726.1,
2017-08-10 18:00,1726.05,
2017-08-11 18:00,1726.02,
2017-08-12 18:00,1725.98,
2017-08-13 18:00,1725.94,
2017-08-14 18:00,1725.9,
2017-08-15 18:00,1725.86,
2017-08-16 18:00,1725.92,
2017-08-17 18:00,1725.85,
2017-08-18 18:00,1725.82,
2017-08-19 18:00,1725.78,
2017-08-20 18:00,1725.76,
2017-08-21 18:00,1725.74,
2017-08-22 18:00,1725.65,
2017-08-23 18:00,1725.59,
2017-08-24 18:00,1725.51,
2017-08-25 18:00,1725.46,
2017-08-26 18:00,1725.38,
2017-08-27 18:00,1725.33,
2017-08-28 18:00,1725.27,
2017-08-29 18:00,1725.2,
2017-08-30 18:00,1725.13,
2017-08-31 18:00,1725.07,
2017-09-01 18:00,1725.06,
2017-09-02 18:00,1725.05,
2017-09-03 18:00,1725.05,
2017-09-04 18:00,1725.05,
2017-09-05 18:00,1725.02,
2017-09-06 18:00,1725,
2017-09-07 18:00,1724.97,
2017-09-08 18:00,1724.96,
2017-09-09 18:00,1724.94,
2017-09-10 18:00,1724.92,
2017-09-11 18:00,1724.9,
2017-09-12 18:00,1724.89,
2017-09-13 18:00,1724.89,
2017-09-14 18:00,1724.88,
2017-09-15 18:00,1724.87,
2017-09-16 18:00,1724.84,
2017-09-17 18:00,1724.82,
2017-09-18 18:00,1724.8,
2017-09-19 18:00,1724.8,
2017-09-20 18:00,1724.79,
2017-09-21 18:00,1724.77,
2017-09-22 18:00,1724.78,
2017-09-23 18:00,1724.79,
2017-09-24 18:00,1724.79,
2017-09-25 18:00,1724.8,
2017-09-26 18:00,1724.84,
2017-09-27 18:00,1724.84,
2017-09-28 18:00,1724.84,
2017-09-29 18:00,1724.85,
2017-09-30 18:00,1724.85,
2017-10-01 18:00,1724.86,
2017-10-02 18:00,1724.96,
2017-10-03 18:00,1725.36,
2017-10-04 18:00,1726.19,
2017-10-05 18:00,1726.81,
2017-10-06 18:00,1726.99,
2017-10-07 18:00,1727.15,
2017-10-08 18:00,1727.25,
2017-10-09 18:00,1727.31,
2017-10-10 18:00,1727.37,
2017-10-11 18:00,1727.38,
2017-10-12 18:00,1727.41,
2017-10-13 18:00,1727.45,
2017-10-14 18:00,1727.47,
2017-10-15 18:00,1727.5,
2017-10-16 18:00,1727.52,
2017-10-17 18:00,1727.54,
2017-10-18 18:00,1727.56,
2017-10-19 18:00,1727.59,
2017-10-20 18:00,1727.61,
2017-10-21 18:00,1727.61,
2017-10-22 18:00,1727.62,
2017-10-23 18:00,1727.62,
2017-10-24 18:00,1727.63,
2017-10-25 18:00,1727.63,
2017-10-26 18:00,1727.64,
2017-10-27 18:00,1727.63,
2017-10-28 18:00,1727.63,
2017-10-29 18:00,1727.64,
2017-10-30 18:00,1727.64,
2017-10-31 18:00,1727.64,
2017-11-01 18:00,1727.66,
2017-11-02 18:00,1727.66,
2017-11-03 18:00,1727.67,
2017-11-04 18:00,1727.68,
2017-11-05 18:00,1727.7,
2017-11-06 18:00,1727.71,
2017-11-07 18:00,1727.72,
2017-11-08 18:00,1727.74,
2017-11-09 18:00,1727.74,
2017-11-10 18:00,1727.76,
2017-11-11 18:00,1727.77,
2017-11-12 18:00,1727.79,
2017-11-13 18:00,1727.81,
2017-11-14 18:00,1727.82,
2017-11-15 18:00,1727.84,
2017-11-16 18:00,1727.84,
2017-11-17 18:00,1727.86,
2017-11-18 18:00,1727.88,
2017-11-19 18:00,1727.89,
2017-11-20 18:00,1727.9,
2017-11-21 18:00,1727.9,
2017-11-22 18:00,1727.9,
2017-11-23 18:00,1727.92,
2017-11-24 18:00,1727.94,
2017-11-25 18:00,1727.95,
2017-11-26 18:00,1727.96,
2017-11-27 18:00,1727.97,
2017-11-28 18:00,1727.98,
2017-11-29 18:00,1727.99,
2017-11-30 18:00,1728,
2017-12-01 18:00,1728,
2017-12-02 18:00,1728.02,
2017-12-03 18:00,1728.04,
2017-12-04 18:00,1728.07,
2017-12-05 18:00,1728.07,
2017-12-06 18:00,1728.05,
2017-12-07 18:00,1728.05,
2017-12-08 18:00,1728.06,
2017-12-09 18:00,1728.08,
2017-12-10 18:00,1728.08,
2017-12-11 18:00,1728.09,
2017-12-12 18:00,1728.1,
2017-12-13 18:00,1728.11,
2017-12-14 18:00,1728.13,
2017-12-15 18:00,1728.13,
2017-12-16 18:00,1728.15,
2017-12-17 18:00,1728.15,
2017-12-18 18:00,1728.17,
2017-12-19 18:00,1728.19,
2017-12-20 18:00,1728.19,
2017-12-21 18:00,1728.2,
2017-12-22 18:00,1728.2,
2017-12-23 18:00,1728.21,
2017-12-24 18:00,1728.21,
2017-12-25 18:00,1728.21,
2017-12-26 18:00,1728.21,
2017-12-27 18:00,1728.21,
2017-12-28 18:00,1728.22,
2017-12-29 18:00,1728.25,
2017-12-30 18:00,1728.25,
2017-12-31 18:00,1728.25,
2018-01-01 18:00,1728.26,
2018-01-02 18:00,1728.26,
2018-01-03 18:00,1728.28,
2018-01-04 18:00,1728.29,
2018-01-05 18:00,1728.3,
2018-01-06 18:00,1728.32,
2018-01-07 18:00,1728.32,
2018-01-08 18:00,1728.34,
2018-01-09 18:00,1728.34,
2018-01-10 18:00,1728.35,
2018-01-11 18:00,1728.36,
2018-01-12 18:00,1728.37,
2018-01-13 18:00,1728.38,
2018-01-14 18:00,1728.39,
2018-01-15 18:00,1728.4,
2018-01-16 18:00,1728.41,
2018-01-17 18:00,1728.42,
2018-01-18 18:00,1728.44,
2018-01-19 18:00,1728.45,
2018-01-20 18:00,1728.47,
2018-01-21 18:00,1728.49,
2018-01-22 18:00,1728.51,
2018-01-23 18:00,1728.54,
2018-01-24 18:00,1728.55,
2018-01-25 18:00,1728.57,
2018-01-26 18:00,1728.59,
2018-01-27 18:00,1728.6,
2018-01-28 18:00,1728.61,
2018-01-29 18:00,1728.62,
2018-01-30 18:00,1728.65,
2018-01-31 18:00,1728.67,
2018-02-01 18:00,1728.68,
2018-02-02 18:00,1728.7,
2018-02-03 18:00,1728.7,
2018-02-04 18:00,1728.72,
2018-02-05 18:00,1728.74,
2018-02-06 18:00,1728.74,
2018-02-07 18:00,1728.75,
2018-02-08 18:00,1728.77,
2018-02-09 18:00,1728.77,
2018-02-10 18:00,1728.78,
2018-02-11 18:00,1728.81,
2018-02-12 18:00,1728.82,
2018-02-13 18:00,1728.83,
2018-02-14 18:00,1728.86,
2018-02-15 18:00,1728.88,
2018-02-16 18:00,1728.89,
2018-02-17 18:00,1728.91,
2018-02-18 18:00,1728.92,
2018-02-19 18:00,1728.93,
2018-02-20 18:00,1728.94,
2018-02-21 18:00,1728.94,
2018-02-22 18:00,1728.95,
2018-02-23 18:00,1728.97,
2018-02-24 18:00,1728.99,
2018-02-25 18:00,1729,
2018-02-26 18:00,1729.02,
2018-02-27 18:00,1729.04,
2018-02-28 18:00,1729.05,
2018-03-01 18:00,1729.06,
2018-03-02 18:00,1729.07,
2018-03-03 18:00,1729.09,
2018-03-04 18:00,1729.11,
2018-03-05 18:00,1729.13,
2018-03-06 18:00,1729.15,
2018-03-07 18:00,1729.15,
2018-03-08 18:00,1729.14,
2018-03-09 18:00,1729.14,
2018-03-10 18:00,1729.14,
2018-03-11 18:00,1729.15,
2018-03-12 18:00,1729.15,
2018-03-13 18:00,1729.16,
2018-03-14 18:00,1729.17,
2018-03-15 18:00,1729.18,
2018-03-16 18:00,1729.18,
2018-03-17 18:00,1729.2,
2018-03-18 18:00,1729.2,
2018-03-19 18:00,1729.25,
2018-03-20 18:00,1729.34,
2018-03-21 18:00,1729.36,
2018-03-22 18:00,1729.36,
2018-03-23 18:00,1729.37,
2018-03-24 18:00,1729.38,
2018-03-25 18:00,1729.39,
2018-03-26 18:00,1729.4,
2018-03-27 18:00,1729.42,
2018-03-28 18:00,1729.43,
2018-03-29 18:00,1729.43,
2018-03-30 18:00,1729.45,
2018-03-31 18:00,1729.45,
2018-04-01 18:00,1729.45,
2018-04-02 18:00,1729.45,
2018-04-03 18:00,1729.45,
2018-04-04 18:00,1729.44,
2018-04-05 18:00,1729.45,
2018-04-06 18:00,1729.45,
2018-04-07 18:00,1729.45,
2018-04-08 18:00,1729.46,
2018-04-09 18:00,1729.46,
2018-04-10 18:00,1729.46,
2018-04-11 18:00,1729.47,
2018-04-12 18:00,1729.49,
2018-04-13 18:00,1729.51,
2018-04-14 18:00,1729.51,
2018-04-15 18:00,1729.51,
2018-04-16 18:00,1729.51,
2018-04-17 18:00,1729.51,
2018-04-18 18:00,1729.51,
2018-04-19 18:00,1729.52,
2018-04-20 18:00,1729.52,
2018-04-21 18:00,1729.56,
2018-04-22 18:00,1729.58,
2018-04-23 18:00,1729.59,
2018-04-24 18:00,1729.6,
2018-04-25 18:00,1729.64,
2018-04-26 18:00,1729.65,
2018-04-27 18:00,1729.67,
2018-04-28 18:00,1729.67,
2018-04-29 18:00,1729.67,
2018-04-30 18:00,1729.67,
2018-05-01 18:00,1729.69,
2018-05-02 18:00,1729.69,
2018-05-03 18:00,1729.69,
2018-05-04 18:00,1729.72,
2018-05-05 18:00,1729.72,
2018-05-06 18:00,1729.72,
2018-05-07 18:00,1729.72,
2018-05-08 18:00,1729.73,
2018-05-09 18:00,1729.74,
2018-05-10 18:00,1729.74,
2018-05-11 18:00,1729.74,
2018-05-12 18:00,1729.74,
2018-05-13 18:00,1729.74,
2018-05-14 18:00,1729.74,
2018-05-15 18:00,1729.74,
2018-05-16 18:00,1729.75,
2018-05-17 18:00,1729.75,
2018-05-18 18:00,1729.76,
2018-05-19 18:00,1730.22,
2018-05-20 18:00,1730.3,
2018-05-21 18:00,1730.31,
2018-05-22 18:00,1730.32,
2018-05-23 18:00,1730.34,
2018-05-24 18:00,1730.34,
2018-05-25 18:00,1730.38,
2018-05-26 18:00,1730.38,
2018-05-27 18:00,1730.4,
2018-05-28 18:00,1730.4,
2018-05-29 18:00,1730.74,
2018-05-30 18:00,1731.16,
2018-05-31 18:00,1731.15,
2018-06-01 18:00,1731.15,
2018-06-02 18:00,1731.09,
2018-06-03 18:00,1731,
2018-06-04 18:00,1730.95,
2018-06-05 18:00,1730.86,
2018-06-06 18:00,1730.8,
2018-06-07 18:00,1730.77,
2018-06-08 18:00,1730.71,
2018-06-09 18:00,1730.6,
2018-06-10 18:00,1730.54,
2018-06-11 18:00,1730.46,
2018-06-12 18:00,1730.43,
2018-06-13 18:00,1730.42,
2018-06-14 18:00,1730.43,
2018-06-15 18:00,1730.44,
2018-06-16 18:00,1730.42,
2018-06-17 18:00,1730.39,
2018-06-18 18:00,1730.38,
2018-06-19 18:00,1730.35,
2018-06-20 18:00,1730.36,
2018-06-21 18:00,1730.32,
2018-06-22 18:00,1730.26,
2018-06-23 18:00,1730.26,
2018-06-24 18:00,1730.25,
2018-06-25 18:00,1730.24,
2018-06-26 18:00,1730.2,
2018-06-27 18:00,1730.18,
2018-06-28 18:00,1730.16,
2018-06-29 18:00,1730.14,
2018-06-30 18:00,1730.05,
2018-07-01 18:00,1729.98,
2018-07-02 18:00,1729.98,
2018-07-03 18:00,1730.07,
2018-07-04 18:00,1730.15,
2018-07-05 18:00,1730.19,
2018-07-06 18:00,1730.19,
2018-07-07 18:00,1730.19,
2018-07-08 18:00,1730.26,
2018-07-09 18:00,1730.34,
2018-07-10 18:00,1730.35,
2018-07-11 18:00,1730.34,
2018-07-12 18:00,1730.29,
2018-07-13 18:00,1730.24,
2018-07-14 18:00,1730.19,
2018-07-15 18:00,1730.14,
2018-07-16 18:00,1730.09,
2018-07-17 18:00,1730.13,
2018-07-18 18:00,1730.1,
2018-07-19 18:00,1730.1,
2018-07-20 18:00,1730.09,
2018-07-21 18:00,1730.07,
2018-07-22 18:00,1730.03,
2018-07-23 18:00,1730,
2018-07-24 18:00,1729.96,
2018-07-25 18:00,1729.89,
2018-07-26 18:00,1729.96,
2018-07-27 18:00,1729.91,
2018-07-28 18:00,1729.87,
2018-07-29 18:00,1729.89,
2018-07-30 18:00,1729.89,
2018-07-31 18:00,1729.99,
2018-08-01 18:00,1730,
2018-08-02 18:00,1729.99,
2018-08-03 18:00,1729.97,
2018-08-04 18:00,1729.92,
2018-08-05 18:00,1729.92,
2018-08-06 18:00,1729.91,
2018-08-07 18:00,1729.88,
2018-08-08 18:00,1729.83,
2018-08-09 18:00,1729.83,
2018-08-10 18:00,1729.81,
2018-08-11 18:00,1729.78,
2018-08-12 18:00,1729.73,
2018-08-13 18:00,1729.71,
2018-08-14 18:00,1729.73,
2018-08-15 18:00,1729.72,
2018-08-16 18:00,1729.69,
2018-08-17 18:00,1729.65,
2018-08-18 18:00,1729.62,
2018-08-19 18:00,1729.61,
2018-08-20 18:00,1729.6,
